T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,0.2281803,0.4164867,3.504859,0.05406478,9.793653,5.672683e-05,0.2281236,0.0002130217,0.4162737,0.0,0.07826139,0.04233714,0.2281236,0.3380123,0.512638,0.6748973,0.1751495
25.0,0.127509,0.5126334,7.647142,0.1330003,9.793656,0.0001395778,0.1273694,0.0005240807,0.5121093,0.0,0.3233852,0.02363831,0.1273694,0.1887241,0.2862238,0.6748974,0.09779213
25.0,0.2426343,0.4779244,4.481157,0.0711188,9.793655,7.463197e-05,0.2425597,0.0002802145,0.4776442,0.0,0.1182418,0.04501631,0.2425597,0.3594024,0.5450787,0.6748972,0.1862333
25.0,0.2339031,0.3534092,7.981913,0.1347292,9.793655,0.0001413847,0.2337617,0.0005308454,0.3528784,0.0,0.006511963,0.04338351,0.2337617,0.3463664,0.525308,0.6748972,0.1794783
25.0,0.2166137,0.6244336,7.301097,0.1231295,9.793651,0.000129176,0.2164845,0.0004850918,0.6239485,0.0,0.3031819,0.04017706,0.2164845,0.3207666,0.4864828,0.6748973,0.1662132
25.0,0.1118495,0.3417034,3.05488,0.05065764,9.793655,5.316002e-05,0.1117963,0.0001996115,0.3415038,0.0,0.1758544,0.02074813,0.1117963,0.1656494,0.2512281,0.6748973,0.08583537
25.0,0.2536152,0.6880099,4.922616,0.07864974,9.793655,8.253486e-05,0.2535327,0.0003099029,0.6877,0.0,0.3120389,0.04705277,0.2535327,0.3756611,0.5697372,0.6748973,0.1946582
25.0,0.2187778,0.3682732,4.83258,0.07843744,9.793656,8.231637e-05,0.2186955,0.0003090815,0.3679641,0.0,0.04392148,0.04058739,0.2186955,0.3240426,0.4914513,0.6748972,0.1679107
25.0,0.2500732,0.6286828,8.196364,0.1379476,9.793655,0.0001447623,0.2499284,0.0005435461,0.6281393,0.0,0.2578185,0.04638387,0.2499284,0.3703207,0.5616378,0.6748972,0.1918909
25.0,0.3625436,0.606021,7.280714,0.1168357,9.793655,0.0001226029,0.362421,0.0004603243,0.6055607,0.0,0.06855896,0.06726121,0.362421,0.5370017,0.8144304,0.6748973,0.2782608
25.0,0.1989622,0.6958757,4.658636,0.07609903,9.793655,7.985555e-05,0.1988823,0.0002998461,0.6955759,0.0,0.4008905,0.0369103,0.1988823,0.2946854,0.4469273,0.6748973,0.1526985
25.0,0.1348945,0.5445434,4.856244,0.08227111,9.793655,8.633501e-05,0.1348082,0.0003241794,0.5442192,0.0,0.344473,0.02501886,0.1348082,0.1997462,0.3029401,0.6748974,0.1035035
25.0,0.2714064,0.4714134,3.803958,0.05771406,9.793655,6.056696e-05,0.2713458,0.0002274075,0.471186,0.0,0.06913095,0.0503587,0.2713458,0.402055,0.6097668,0.6748972,0.2083348
25.0,0.1428511,0.6829789,8.216619,0.1426674,9.793655,0.0001497191,0.1427014,0.0005621577,0.6824167,0.0,0.4709751,0.02648375,0.1427014,0.2114417,0.3206777,0.6748972,0.1095637
25.0,0.1486971,0.5967185,6.666957,0.1144288,9.793657,0.0001201015,0.148577,0.0004509187,0.5962676,0.0,0.37612,0.0275742,0.148577,0.2201476,0.3338814,0.6748973,0.1140749
25.0,0.128388,0.6756339,7.623917,0.132545,9.793656,0.0001391036,0.1282489,0.0005222831,0.6751116,0.0,0.4850843,0.02380154,0.1282489,0.1900273,0.2882002,0.6748971,0.09846735
25.0,0.1814444,0.4851459,4.393408,0.07201788,9.793657,7.558792e-05,0.1813688,0.0002837965,0.4848621,0.0,0.2161267,0.03365999,0.1813688,0.2687354,0.407571,0.6748973,0.1392519
25.0,0.2780841,0.566487,8.053486,0.1342285,9.793655,0.0001408595,0.2779432,0.0005288922,0.5659581,0.0,0.1541277,0.0515831,0.2779432,0.4118304,0.6245925,0.6748973,0.2134002
25.0,0.2840911,0.4931706,3.300872,0.04810865,9.793655,5.048472e-05,0.2840406,0.0001895696,0.492981,0.0,0.07211608,0.0527147,0.2840406,0.4208649,0.6382944,0.6748973,0.2180816
25.0,0.1140496,0.3321775,5.629049,0.0970815,9.793657,0.0001018953,0.1139477,0.0003825592,0.3317949,0.0,0.1629578,0.0211474,0.1139477,0.1688371,0.2560626,0.6748972,0.08748714
25.0,0.2520284,0.4009918,3.033117,0.04457243,9.793654,4.677074e-05,0.2519816,0.0001756137,0.4008162,0.0,0.02745325,0.04676492,0.2519816,0.3733629,0.5662517,0.6748973,0.1934673
25.0,0.2078222,0.3637977,7.858268,0.1335541,9.793655,0.00014015,0.2076821,0.0005262315,0.3632715,0.0,0.05554755,0.03854342,0.2076821,0.3077239,0.4667019,0.6748973,0.1594548
25.0,0.1521468,0.2522137,3.030761,0.04858556,9.793656,5.099065e-05,0.1520958,0.000191458,0.2520222,0.0,0.0266608,0.02822725,0.1520958,0.2253614,0.3417888,0.6748972,0.1167766
25.0,0.1691146,0.3686214,5.507014,0.0926405,9.793655,9.721793e-05,0.1690174,0.0003650213,0.3682564,0.0,0.1178221,0.0313677,0.1690174,0.2504343,0.3798149,0.6748972,0.1297687
25.0,0.2001442,0.38334,3.787235,0.06030549,9.793657,6.32943e-05,0.2000809,0.0002376429,0.3831024,0.0,0.08664107,0.03713274,0.2000809,0.2964613,0.4496207,0.6748972,0.1536188
25.0,0.1831302,0.6079327,3.587459,0.05738655,9.793655,6.022121e-05,0.18307,0.0002261186,0.6077066,0.0,0.3364505,0.0339757,0.18307,0.2712561,0.4113938,0.6748973,0.1405581
25.0,0.364579,0.6354427,3.457083,0.04766303,9.793655,5.001829e-05,0.364529,0.0001878024,0.6352549,0.0,0.09512977,0.06765243,0.364529,0.5401251,0.8191675,0.6748973,0.2798793
25.0,0.1192577,0.6311884,5.697042,0.09809859,9.793655,0.0001029447,0.1191548,0.0003865248,0.6308019,0.0,0.4542494,0.02211377,0.1191548,0.1765525,0.2677639,0.6748971,0.09148502
25.0,0.2197488,0.4371205,3.658374,0.05718105,9.793657,6.001358e-05,0.2196888,0.0002253288,0.4368952,0.0,0.1113808,0.04077174,0.2196888,0.3255144,0.4936834,0.6748973,0.1686734
25.0,0.202267,0.4396971,8.127773,0.1386494,9.793655,0.0001454986,0.2021215,0.0005463082,0.4391508,0.0,0.1396659,0.03751145,0.2021215,0.2994849,0.4542063,0.6748971,0.1551855
25.0,0.1246821,0.6265495,6.074782,0.1047038,9.793657,0.0001098971,0.1245722,0.0004125976,0.6261369,0.0,0.4415574,0.02311918,0.1245722,0.1845795,0.279938,0.6748972,0.09564445
25.0,0.1767994,0.4020079,3.435948,0.05490595,9.793657,5.762511e-05,0.1767418,0.000216361,0.4017915,0.0,0.139912,0.03280126,0.1767418,0.2618795,0.3971731,0.6748973,0.1356994
25.0,0.1626234,0.664104,5.919636,0.1003598,9.793657,0.0001053313,0.1625181,0.0003954767,0.6637085,0.0,0.4229044,0.0301615,0.1625181,0.2408042,0.3652097,0.6748972,0.1247787
25.0,0.2045584,0.6212096,3.118583,0.04804425,9.793654,5.041263e-05,0.204508,0.0001892979,0.6210203,0.0,0.3179994,0.03795435,0.204508,0.3030209,0.4595692,0.6748973,0.1570178
25.0,0.2958111,0.4700923,2.829794,0.03912075,9.793656,4.105495e-05,0.29577,0.0001541485,0.4699382,0.0,0.0316936,0.05489155,0.29577,0.4382446,0.6646528,0.6748973,0.2270873
25.0,0.1093044,0.4509408,3.733995,0.06303205,9.793658,6.615937e-05,0.1092382,0.0002483905,0.4506924,0.0,0.2888333,0.02027337,0.1092382,0.1618591,0.2454796,0.6748972,0.0838713
25.0,0.2620221,0.4015325,5.456878,0.08796207,9.793655,9.230711e-05,0.2619298,0.0003466213,0.4011859,0.0,0.0130827,0.04861118,0.2619298,0.3881032,0.5886071,0.6748973,0.2011053
25.0,0.1851452,0.4038568,7.095638,0.1206948,9.793658,0.0001266927,0.1850185,0.0004756543,0.4033811,0.0,0.1292379,0.03433733,0.1850185,0.2741432,0.4157726,0.6748972,0.1420541
25.0,0.1753792,0.4094996,7.205239,0.1230717,9.793657,0.0001291701,0.17525,0.0004849784,0.4090146,0.0,0.1493454,0.03252441,0.17525,0.2596692,0.3938209,0.6748973,0.134554
25.0,0.2468464,0.6548822,5.441783,0.08830553,9.793657,9.268408e-05,0.2467537,0.0003479745,0.6545342,0.0,0.2889175,0.04579468,0.2467537,0.3656167,0.5545036,0.6748973,0.1894534
25.0,0.241363,0.6502606,6.394522,0.1057434,9.793655,0.000110967,0.241252,0.0004166784,0.6498439,0.0,0.2923791,0.04477363,0.241252,0.3574648,0.5421402,0.6748973,0.1852293
25.0,0.1519852,0.3228213,7.790653,0.1345996,9.793655,0.0001412485,0.151844,0.0005303632,0.3222909,0.0,0.09730269,0.02818051,0.151844,0.2249882,0.3412229,0.6748973,0.1165832
25.0,0.3591689,0.5699753,5.846715,0.09106146,9.793655,9.555939e-05,0.3590733,0.0003588207,0.5696165,0.0,0.03757498,0.06663992,0.3590733,0.5320415,0.8069076,0.6748972,0.2756905
25.0,0.2202901,0.5581592,7.179589,0.1207846,9.793655,0.0001267513,0.2201633,0.0004759323,0.5576833,0.0,0.2314657,0.04085981,0.2201633,0.3262176,0.4947498,0.6748973,0.1690378
25.0,0.1010879,0.4061223,3.233278,0.05431812,9.793656,5.700719e-05,0.1010309,0.0002140403,0.4059083,0.0,0.2562101,0.01875018,0.1010309,0.1496982,0.227036,0.6748973,0.07756983
25.0,0.184743,0.3783436,3.009999,0.04688684,9.793655,4.920297e-05,0.1846938,0.0001847484,0.3781589,0.0,0.1044968,0.03427707,0.1846938,0.2736621,0.4150429,0.6748973,0.1418048
25.0,0.1376578,0.3149896,3.157406,0.05146226,9.793655,5.400446e-05,0.1376038,0.0002027668,0.3147868,0.0,0.1108983,0.0255377,0.1376038,0.2038885,0.3092225,0.6748972,0.1056499
25.0,0.1858248,0.3315319,5.960313,0.1001527,9.793655,0.0001051032,0.1857197,0.000394648,0.3311373,0.0,0.05595507,0.03446746,0.1857197,0.2751822,0.4173483,0.6748973,0.1425925
25.0,0.1744058,0.6255546,4.248401,0.06968351,9.793655,7.312547e-05,0.1743327,0.0002745609,0.62528,0.0,0.3669701,0.03235416,0.1743327,0.25831,0.3917594,0.6748972,0.1338497
25.0,0.350585,0.6998958,6.694301,0.1067252,9.793655,0.0001119953,0.350473,0.0004205223,0.6994753,0.0,0.180177,0.0650438,0.350473,0.5192983,0.7875809,0.6748973,0.2690873
25.0,0.1881701,0.4368829,6.014722,0.1010406,9.793656,0.0001060422,0.1880641,0.0003981515,0.4364847,0.0,0.1578289,0.03490255,0.1880641,0.2786559,0.4226165,0.6748972,0.1443924
25.0,0.1045486,0.6442337,6.428521,0.1119131,9.793657,0.0001174607,0.1044311,0.0004410017,0.6437927,0.0,0.4890564,0.01938123,0.1044311,0.1547363,0.2346771,0.6748973,0.08018049
25.0,0.2191352,0.4274084,5.749797,0.09499631,9.793654,9.968154e-05,0.2190355,0.0003743049,0.4270341,0.0,0.1024877,0.04065049,0.2190355,0.3245464,0.4922154,0.6748973,0.1681718
25.0,0.1513807,0.3502576,3.781983,0.06219064,9.793655,6.526419e-05,0.1513154,0.0002450574,0.3500125,0.0,0.1258074,0.02808242,0.1513154,0.2242051,0.3400352,0.6748973,0.1161775
25.0,0.2060213,0.3200919,5.254331,0.08657613,9.793655,9.085175e-05,0.2059304,0.0003411475,0.3197508,0.0,0.0146222,0.03821834,0.2059304,0.3051286,0.4627657,0.6748973,0.15811
25.0,0.2010051,0.3012522,6.266208,0.1050636,9.793651,0.0001102548,0.2008948,0.0004140465,0.3008382,0.0,0.003170853,0.0372838,0.2008948,0.2976673,0.4514498,0.6748973,0.1542437
25.0,0.1559706,0.2715186,7.914337,0.1366726,9.793655,0.0001434211,0.1558272,0.0005384764,0.2709801,0.0,0.04008988,0.02891975,0.1558272,0.2308902,0.350174,0.6748972,0.1196415
25.0,0.3393456,0.5432272,5.20872,0.08033834,9.793655,8.430636e-05,0.3392613,0.0003165456,0.5429107,0.0,0.04022485,0.06296303,0.3392613,0.5026858,0.762386,0.6748973,0.2604792
25.0,0.1299596,0.6312914,7.855676,0.1366688,9.793653,0.0001433979,0.1298162,0.0005384698,0.6307529,0.0,0.4384034,0.02409241,0.1298162,0.1923495,0.2917222,0.6748974,0.09967072
25.0,0.320124,0.578592,7.386868,0.1204762,9.793655,0.0001264305,0.3199976,0.0004747464,0.5781173,0.0,0.1039746,0.0593879,0.3199976,0.4741426,0.7190967,0.6748973,0.2456888
25.0,0.2765221,0.5383614,4.368667,0.06771019,9.793655,7.105501e-05,0.276451,0.0002667944,0.5380946,0.0,0.1284752,0.05130616,0.276451,0.4096194,0.6212392,0.6748973,0.2122545
25.0,0.1212834,0.2862928,7.337555,0.1276591,9.793655,0.0001339652,0.1211494,0.0005030251,0.2857898,0.0,0.1062818,0.02248395,0.1211494,0.1795079,0.2722463,0.6748973,0.09301652
25.0,0.1194557,0.6527002,3.694263,0.06190193,9.793656,6.496454e-05,0.1193907,0.0002439229,0.6524563,0.0,0.4755542,0.02215756,0.1193907,0.1769021,0.2682942,0.6748973,0.09166622
25.0,0.1125627,0.5031216,5.69521,0.09833734,9.793654,0.0001031859,0.1124595,0.0003874614,0.5027341,0.0,0.3361021,0.0208712,0.1124595,0.166632,0.2527184,0.6748974,0.08634455
25.0,0.1463428,0.5991626,6.55548,0.1125101,9.793657,0.0001180835,0.1462247,0.0004433384,0.5987193,0.0,0.382057,0.02713764,0.1462247,0.2166622,0.3285954,0.6748972,0.1122689
25.0,0.1955254,0.4898991,4.079946,0.06578211,9.793655,6.903182e-05,0.1954564,0.0002591859,0.4896399,0.0,0.2000308,0.03627448,0.1954564,0.2896091,0.4392285,0.6748972,0.1500681
25.0,0.131017,0.3962437,6.819533,0.1179036,9.793655,0.000123728,0.1308933,0.0004645692,0.3957791,0.0,0.2018336,0.0242923,0.1308933,0.1939455,0.2941426,0.6748971,0.1004977
25.0,0.1683239,0.4938026,3.34447,0.05359716,9.793658,5.625714e-05,0.1682676,0.0002112124,0.4935914,0.0,0.244268,0.03122856,0.1682676,0.2493234,0.3781301,0.6748972,0.1291931
25.0,0.256287,0.5485103,2.925129,0.04244825,9.793655,4.454513e-05,0.2562425,0.0001672547,0.548343,0.0,0.1686668,0.04755568,0.2562425,0.3796762,0.5758266,0.6748973,0.1967387
25.0,0.1229893,0.6772965,3.450801,0.05735928,9.793655,6.019286e-05,0.1229291,0.0002260111,0.6770705,0.0,0.4949256,0.02281424,0.1229291,0.1821449,0.2762456,0.6748972,0.09438291
25.0,0.4089587,0.6798689,5.528706,0.08329359,9.793654,8.739781e-05,0.4088713,0.0003281783,0.6795407,0.0,0.07371329,0.07588185,0.4088713,0.6058274,0.9188133,0.6748973,0.3139246
25.0,0.2589064,0.5753232,3.091039,0.04533975,9.793655,4.757952e-05,0.2588588,0.0001786388,0.5751446,0.0,0.1915916,0.04804125,0.2588588,0.3835529,0.5817061,0.6748972,0.1987475
25.0,0.154163,0.246172,6.042898,0.1029306,9.793656,0.0001080146,0.154055,0.0004055439,0.2457665,0.0,0.01750212,0.02859085,0.154055,0.2282643,0.3461915,0.6748973,0.1182808
25.0,0.3571427,0.6780188,4.170745,0.06086029,9.793653,6.385728e-05,0.3570788,0.0002397942,0.677779,0.0,0.1486928,0.06626977,0.3570788,0.5290862,0.8024256,0.6748973,0.2741592
25.0,0.2570103,0.414012,4.445379,0.06988859,9.793655,7.333905e-05,0.256937,0.0002753694,0.4137366,0.0,0.03303135,0.04768457,0.256937,0.3807053,0.5773873,0.6748973,0.1972719
25.0,0.1604901,0.4515994,2.787972,0.04385977,9.793658,4.603754e-05,0.1604441,0.0001728411,0.4514266,0.0,0.2136955,0.02977659,0.1604441,0.2377311,0.360549,0.6748973,0.1231863
25.0,0.185505,0.4062992,5.930616,0.09962911,9.793655,0.0001045515,0.1854004,0.0003925711,0.4059066,0.0,0.1311975,0.03440821,0.1854004,0.2747091,0.4166308,0.6748973,0.1423474
25.0,0.3060287,0.5962959,5.886908,0.09394549,9.793655,9.858628e-05,0.3059301,0.0003701677,0.5959257,0.0,0.1426269,0.05677714,0.3059301,0.4532988,0.6874844,0.6748973,0.234888
25.0,0.2439873,0.4187953,4.679249,0.07464324,9.793658,7.834654e-05,0.243909,0.0002941454,0.4185012,0.0,0.05709955,0.04526672,0.243909,0.3614016,0.5481108,0.6748973,0.1872692
25.0,0.2152059,0.6408118,7.275502,0.1227241,9.793655,0.0001287816,0.2150771,0.0004835563,0.6403282,0.0,0.321647,0.03991586,0.2150771,0.3186813,0.4833201,0.6748973,0.1651326
25.0,0.102386,0.2519326,5.69189,0.09869059,9.793655,0.0001035657,0.1022824,0.0003888729,0.2515437,0.0,0.09999115,0.01898245,0.1022824,0.1515526,0.2298485,0.6748973,0.07853075
25.0,0.397234,0.6996834,4.436619,0.06403653,9.793655,6.720189e-05,0.3971668,0.0002523303,0.6994311,0.0,0.1109462,0.07370963,0.3971668,0.5884848,0.892511,0.6748973,0.304938
25.0,0.3521815,0.5580434,8.154694,0.1330485,9.793655,0.000139621,0.3520419,0.0005242729,0.5575191,0.0,0.03589624,0.06533496,0.3520419,0.5216229,0.7911065,0.6748973,0.2702919
25.0,0.160807,0.6828896,6.342161,0.1080683,9.793658,0.0001134337,0.1606936,0.0004258723,0.6824637,0.0,0.4443629,0.0298229,0.1606936,0.2381008,0.3611097,0.6748972,0.1233778
25.0,0.1128484,0.5561869,5.371609,0.09247853,9.793655,9.70468e-05,0.1127514,0.0003643979,0.5558225,0.0,0.3887581,0.02092537,0.1127514,0.1670645,0.2533742,0.6748973,0.08656861
25.0,0.2581727,0.6258502,7.605483,0.126942,9.793655,0.0001332176,0.2580395,0.0005001992,0.62535,0.0,0.2430111,0.04788919,0.2580395,0.3823389,0.5798649,0.6748972,0.1981184
25.0,0.1744805,0.5702411,7.80312,0.1339114,9.793655,0.0001405267,0.17434,0.0005276327,0.5697135,0.0,0.3113927,0.03235552,0.17434,0.2583208,0.3917758,0.6748972,0.1338553
25.0,0.2949807,0.5640264,5.556333,0.08842087,9.793655,9.279049e-05,0.2948879,0.0003484194,0.563678,0.0,0.1267405,0.05472784,0.2948879,0.4369375,0.6626704,0.6748973,0.22641
25.0,0.1891768,0.647104,7.222974,0.1228319,9.793655,0.0001288996,0.1890479,0.0004840267,0.64662,0.0,0.3665064,0.03508513,0.1890479,0.2801135,0.4248274,0.6748974,0.1451478
25.0,0.1481631,0.5237482,2.94667,0.04722785,9.793656,4.956591e-05,0.1481135,0.0001861009,0.5235621,0.0,0.3041012,0.02748818,0.1481135,0.2194609,0.3328399,0.6748973,0.1137191
25.0,0.2682652,0.6564154,7.559688,0.1257047,9.793655,0.0001319143,0.2681333,0.0004952947,0.6559201,0.0,0.2586251,0.04976249,0.2681333,0.397295,0.6025476,0.6748972,0.2058682
25.0,0.3595334,0.5937541,8.021674,0.1303465,9.793655,0.0001367842,0.3593966,0.0005135965,0.5932405,0.0,0.06072003,0.06669992,0.3593966,0.5325205,0.807634,0.6748973,0.2759387
25.0,0.124453,0.4800015,3.472048,0.05768377,9.793656,6.053807e-05,0.1243925,0.0002273014,0.4797742,0.0,0.295461,0.02308582,0.1243925,0.1843132,0.279534,0.6748973,0.09550646
25.0,0.1494786,0.493776,4.417693,0.07375466,9.793653,7.738734e-05,0.1494012,0.0002905889,0.4934854,0.0,0.2721166,0.02772716,0.1494012,0.2213688,0.3357336,0.6748973,0.1147078
25.0,0.4365638,0.6993247,7.37908,0.1156075,9.793655,0.0001213139,0.4364425,0.0004555124,0.6988692,0.0,0.05218936,0.08099875,0.4364425,0.6466798,0.9807711,0.6748973,0.3350933
25.0,0.1638879,0.3397969,3.754685,0.06118955,9.793655,6.421431e-05,0.1638237,0.0002411074,0.3395558,0.0,0.09681709,0.03040381,0.1638237,0.2427387,0.3681437,0.6748973,0.1257811
25.0,0.2496969,0.6382242,5.728959,0.09337883,9.793658,9.801505e-05,0.2495989,0.0003679864,0.6378562,0.0,0.2680238,0.04632271,0.2495989,0.3698324,0.5608972,0.6748973,0.1916379
25.0,0.3111966,0.6201635,4.048222,0.06051204,9.793655,6.349834e-05,0.3111331,0.0002384311,0.6199251,0.0,0.158917,0.05774276,0.3111331,0.4610081,0.6991765,0.6748973,0.2388828
25.0,0.2144823,0.6608683,4.348127,0.06985817,9.793655,7.330919e-05,0.214409,0.0002752495,0.6605931,0.0,0.3429017,0.03979187,0.214409,0.3176913,0.4818187,0.6748972,0.1646196
25.0,0.1471832,0.411163,4.410479,0.07371751,9.793657,7.736836e-05,0.1471058,0.0002904868,0.4108725,0.0,0.1929048,0.02730117,0.1471058,0.2179677,0.3305754,0.6748972,0.1129454
25.0,0.1131243,0.2406104,7.122748,0.124109,9.793655,0.0001302388,0.1129941,0.000489011,0.2401214,0.0,0.07269727,0.02097041,0.1129941,0.1674241,0.2539196,0.6748971,0.08675494
25.0,0.1362593,0.2278843,6.339768,0.1090218,9.793655,0.0001144075,0.1361449,0.0004296124,0.2274547,0.0,0.02572788,0.02526694,0.1361449,0.2017268,0.305944,0.6748974,0.1045298
25.0,0.1499808,0.3260906,3.967464,0.06559898,9.793656,6.884223e-05,0.149912,0.0002584808,0.3258321,0.0,0.1037065,0.02782195,0.149912,0.2221256,0.3368813,0.6748973,0.1150999
25.0,0.2661991,0.4248724,7.772574,0.1296353,9.793656,0.0001360384,0.2660631,0.0005107503,0.4243616,0.0,0.03013419,0.04937827,0.2660631,0.3942275,0.5978954,0.6748973,0.2042788
25.0,0.2603979,0.5366131,4.070372,0.06297497,9.793657,6.609452e-05,0.2603318,0.0002481619,0.5363649,0.0,0.1506295,0.04831462,0.2603318,0.3857355,0.5850162,0.6748973,0.1998784
25.0,0.2213011,0.5794241,5.21182,0.08518754,9.793655,8.939577e-05,0.2212117,0.0003356606,0.5790884,0.0,0.2513175,0.04105437,0.2212117,0.3277709,0.4971057,0.6748972,0.1698426
25.0,0.3967048,0.6847004,6.047811,0.09317096,9.793657,9.778694e-05,0.396607,0.0003671289,0.6843333,0.0,0.09667789,0.07360574,0.396607,0.5876554,0.891253,0.6748973,0.3045082
25.0,0.1864776,0.5739748,3.119595,0.0487967,9.793659,5.122316e-05,0.1864264,0.0001922998,0.5737825,0.0,0.2975532,0.03459861,0.1864264,0.2762293,0.4189363,0.6748973,0.1431351
25.0,0.2720496,0.6374682,5.086926,0.08087016,9.793655,8.48649e-05,0.2719647,0.0003186612,0.6371495,0.0,0.2341775,0.05047356,0.2719647,0.402972,0.6111576,0.6748973,0.20881
25.0,0.2740719,0.6320605,7.021539,0.115745,9.793655,0.0001214625,0.2739504,0.000456072,0.6316044,0.0,0.2256902,0.05084208,0.2739504,0.4059142,0.6156199,0.6748973,0.2103346
25.0,0.1359457,0.3225241,5.775864,0.09884523,9.793657,0.0001037444,0.135842,0.0003895133,0.3221346,0.0,0.1208566,0.02521072,0.135842,0.201278,0.3052633,0.6748973,0.1042972
25.0,0.2177008,0.6166466,3.211817,0.04919527,9.793657,5.16313e-05,0.2176492,0.0001938559,0.6164527,0.0,0.2939605,0.04039321,0.2176492,0.3224923,0.4891,0.6748973,0.1671074
25.0,0.2409319,0.4929719,6.479411,0.1072948,9.793655,0.0001125949,0.2408193,0.0004227781,0.4925491,0.0,0.1357255,0.04469332,0.2408193,0.3568236,0.5411678,0.6748973,0.184897
25.0,0.240497,0.3673701,5.242262,0.08495816,9.793656,8.916363e-05,0.2404078,0.0003347556,0.3670353,0.0,0.01082136,0.04461696,0.2404078,0.356214,0.5402431,0.6748972,0.1845811
25.0,0.1496765,0.2649881,5.432999,0.0920924,9.793657,9.666074e-05,0.1495798,0.0003629046,0.2646252,0.0,0.04299167,0.02776032,0.1495798,0.2216335,0.336135,0.6748972,0.1148449
25.0,0.1384255,0.3612519,8.122971,0.1411549,9.793655,0.0001481278,0.1382774,0.0005561986,0.3606957,0.0,0.1558092,0.0256627,0.1382774,0.2048865,0.3107361,0.6748973,0.1061671
25.0,0.3259396,0.5223043,5.654494,0.08893747,9.793655,9.332817e-05,0.3258463,0.0003503928,0.5219539,0.0,0.03914522,0.06047336,0.3258463,0.4828087,0.7322399,0.6748973,0.2501793
25.0,0.1078252,0.2075704,3.545253,0.0596817,9.793656,6.263793e-05,0.1077626,0.00023518,0.2073352,0.0,0.04766266,0.01999951,0.1077626,0.1596726,0.2421634,0.6748972,0.08273829
25.0,0.1267128,0.5243221,6.364658,0.1098592,9.793655,0.000115283,0.1265975,0.0004328792,0.5238892,0.0,0.3363088,0.02349505,0.1265975,0.1875804,0.2844892,0.6748974,0.09719947
25.0,0.1063118,0.4758513,3.59647,0.06066859,9.793658,6.367831e-05,0.1062481,0.0002390741,0.4756122,0.0,0.3181836,0.01971844,0.1062481,0.1574286,0.2387602,0.6748972,0.08157553
25.0,0.2195312,0.3844518,4.668746,0.0754465,9.793655,7.917637e-05,0.219452,0.0002972771,0.3841545,0.0,0.0589909,0.0407278,0.219452,0.3251636,0.4931513,0.6748972,0.1684916
25.0,0.1948924,0.5119123,7.318571,0.1243272,9.793655,0.0001304686,0.1947619,0.0004898871,0.5114224,0.0,0.2228423,0.03614559,0.1947619,0.2885801,0.4376679,0.6748973,0.149535
25.0,0.3123753,0.6565551,6.4852,0.1044985,9.793655,0.0001096611,0.3122656,0.0004117549,0.6561433,0.0,0.1934572,0.05795295,0.3122656,0.4626862,0.7017216,0.6748973,0.2397523
25.0,0.1652006,0.4311813,7.234403,0.124012,9.793658,0.0001301719,0.1650704,0.0004887177,0.4306926,0.0,0.1861066,0.03063519,0.1650704,0.244586,0.3709453,0.6748972,0.1267383
25.0,0.1556036,0.3239416,6.306585,0.1076367,9.793655,0.0001129537,0.1554906,0.0004241617,0.3235174,0.0,0.0931259,0.02885729,0.1554906,0.2303915,0.3494177,0.6748974,0.1193831
25.0,0.3825778,0.6100511,8.312005,0.1346568,9.793655,0.0001413092,0.3824365,0.0005305637,0.6095205,0.0,0.04286173,0.07097585,0.3824365,0.5666588,0.8594091,0.6748973,0.2936284
25.0,0.2833944,0.5375415,2.813879,0.03933735,9.793655,4.128045e-05,0.2833531,0.0001550085,0.5373865,0.0,0.1175402,0.05258711,0.2833531,0.4198463,0.6367495,0.6748973,0.2175538
25.0,0.1071522,0.5764037,7.070592,0.1234091,9.793658,0.0001295392,0.1070227,0.0004863338,0.5759174,0.0,0.4173411,0.01986219,0.1070227,0.1585762,0.2405007,0.6748972,0.08217021
25.0,0.3501343,0.5208402,7.512734,0.121532,9.793653,0.0001275357,0.3500068,0.0004788556,0.5203613,0.0,0.00175383,0.06495727,0.3500068,0.5186075,0.7865332,0.6748972,0.2687293
25.0,0.1634243,0.5588542,6.546354,0.1116516,9.793656,0.0001171799,0.1633071,0.0004399704,0.5584142,0.0,0.3164409,0.03030794,0.1633071,0.2419733,0.3669828,0.6748973,0.1253845
25.0,0.4588308,0.6972757,3.576322,0.04599051,9.793655,4.826187e-05,0.4587825,0.0001812194,0.6970945,0.0,0.01731319,0.08514481,0.4587825,0.6797813,1.030973,0.6748973,0.3522456
25.0,0.3337652,0.6977324,3.067527,0.04187527,9.793655,4.394392e-05,0.3337213,0.0001649968,0.6975674,0.0,0.2030903,0.06193486,0.3337213,0.4944771,0.7499365,0.6748973,0.2562256
25.0,0.2511454,0.6728648,6.511656,0.1074627,9.793655,0.0001127694,0.2510326,0.0004234278,0.6724414,0.0,0.3004846,0.0465888,0.2510326,0.3719568,0.5641191,0.6748973,0.1927387
